datetime,shape_pu,load_kw_low,load_kw_base,load_kw_high
1900-02-01 10:00:00,1.4658750905026157,60.24144207544995,75.30180259431245,90.36216311317494
1900-02-01 11:00:00,1.4745652513672873,60.598571973998105,75.74821496749763,90.89785796099717
1900-02-01 12:00:00,1.5693247339929557,64.49279728738173,80.61599660922717,96.73919593107262
1900-02-01 13:00:00,1.6118666681977287,66.24109595333131,82.80136994166413,99.36164392999699
1900-02-01 14:00:00,1.6914258464075316,69.51065122222732,86.88831402778415,104.26597683334099
1900-02-01 15:00:00,1.620140515171212,66.58111706183062,83.22639632728828,99.87167559274596
1900-02-01 16:00:00,1.6003825858767393,65.7691473647975,82.21143420599688,98.65372104719627
1900-02-01 17:00:00,1.634327858131829,67.16415855336284,83.95519819170354,100.74623783004427
1900-02-01 18:00:00,1.2161050489294405,49.9769198190181,62.47114977377262,74.96537972852715
1900-02-01 19:00:00,0.8165065452685693,33.55506350418778,41.94382938023472,50.33259525628167
1900-02-01 20:00:00,0.7232517478741936,29.722674570172337,37.15334321271542,44.58401185525851
1900-02-01 21:00:00,0.6817252796104428,28.01610738125107,35.02013422656384,42.02416107187661
1900-02-01 22:00:00,0.659120022228794,27.08712420118331,33.858905251479136,40.63068630177497
1900-02-01 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
1900-02-02 00:00:00,0.363982604818206,14.958189239104355,18.697736548880442,22.437283858656535
1900-02-02 01:00:00,0.29236878378020326,12.015155497816572,15.018944372270715,18.022733246724858
1900-02-02 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-02 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-02 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-02 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-02 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-02 07:00:00,0.6063823255789325,24.91982159913421,31.149776998917762,37.379732398701314
1900-02-02 08:00:00,0.8398917838934453,34.5161007079498,43.14512588493726,51.77415106192471
1900-02-02 09:00:00,1.72806620103496,71.01641922061478,88.77052402576848,106.5246288309222
1900-02-02 10:00:00,1.617221276419274,66.46114834599756,83.07643543249694,99.69172251899634
1900-02-02 11:00:00,1.6457988574340747,67.6355694835921,84.54446185449014,101.45335422538817
1900-02-02 12:00:00,1.7515691625062653,71.98229434957254,89.97786793696568,107.97344152435882
1900-02-02 13:00:00,1.7664596688365755,72.59423296588666,90.74279120735832,108.89134944883
1900-02-02 14:00:00,1.817210501548494,74.67988362528057,93.34985453160071,112.01982543792087
1900-02-02 15:00:00,1.7153870398115647,70.49535780047526,88.11919725059407,105.74303670071289
1900-02-02 16:00:00,1.703804852888093,70.01937751594902,87.52422189493628,105.02906627392355
1900-02-02 17:00:00,1.72242746243587,70.78469023709054,88.48086279636318,106.17703535563582
1900-02-02 18:00:00,1.286450452159053,52.86782680105697,66.08478350132121,79.30174020158546
1900-02-02 19:00:00,0.8552930505141209,35.14902947318305,43.93628684147881,52.72354420977457
1900-02-02 20:00:00,0.7504347142199091,30.839782776160646,38.54972847020081,46.25967416424098
1900-02-02 21:00:00,0.6854768563246679,28.17028176676717,35.21285220845897,42.25542265015076
1900-02-02 22:00:00,0.643634035648182,26.4507137937609,33.063392242201125,39.67607069064136
1900-02-02 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
1900-02-03 00:00:00,0.363982604818206,14.958189239104355,18.697736548880442,22.437283858656535
1900-02-03 01:00:00,0.29236878378020326,12.015155497816572,15.018944372270715,18.022733246724858
1900-02-03 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-03 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-03 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-03 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-03 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-03 07:00:00,0.5137188102596397,21.111731928478342,26.38966491059793,31.66759789271752
1900-02-03 08:00:00,0.7667462719942927,31.51012076688874,39.38765095861092,47.26518115033311
1900-02-03 09:00:00,1.6051302658189568,65.96425749940919,82.45532187426147,98.94638624911379
1900-02-03 10:00:00,1.420741808160163,58.38664965041765,72.98331206302207,87.5799744756265
1900-02-03 11:00:00,1.3676749199485418,56.205818628022264,70.25727328502784,84.3087279420334
1900-02-03 12:00:00,1.4117725875468452,58.01805154302103,72.52256442877629,87.02707731453155
1900-02-03 13:00:00,1.4384112870662065,59.112792619159165,73.89099077394896,88.66918892873876
1900-02-03 14:00:00,1.4860674050987381,61.07126322323581,76.33907902904477,91.60689483485372
1900-02-03 15:00:00,1.4117771298406179,58.01823821262813,72.52279776578516,87.02735731894221
1900-02-03 16:00:00,1.415735263014949,58.18090121979242,72.72612652474052,87.27135182968864
1900-02-03 17:00:00,1.4711691252546915,60.45900514745307,75.57375643431634,90.68850772117962
1900-02-03 18:00:00,1.10340993946357,45.34561395055766,56.68201743819708,68.01842092583651
1900-02-03 19:00:00,0.7202209040927723,29.59811934627831,36.99764918284789,44.39717901941747
1900-02-03 20:00:00,0.635114355786062,26.100589963810766,32.62573745476346,39.15088494571615
1900-02-03 21:00:00,0.5834848668730263,23.97883014546683,29.973537681833538,35.96824521820025
1900-02-03 22:00:00,0.5599249635129845,23.010614938889773,28.763268673612213,34.51592240833466
1900-02-03 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
1900-02-04 00:00:00,0.363982604818206,14.958189239104355,18.697736548880442,22.437283858656535
1900-02-04 01:00:00,0.23584029217250504,9.692066801609796,12.115083502012245,14.538100202414695
1900-02-04 02:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-04 03:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-04 04:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-04 05:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-04 06:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-04 07:00:00,0.517521715981526,21.26801572526819,26.585019656585235,31.90202358790229
1900-02-04 08:00:00,0.5292335553892084,21.749324194077055,27.186655242596316,32.623986291115585
1900-02-04 09:00:00,0.6765688475001777,27.804199212336066,34.755249015420084,41.7062988185041
1900-02-04 10:00:00,0.7190804318403312,29.551250623575253,36.93906327946907,44.326875935362885
1900-02-04 11:00:00,0.7082433730413737,29.105892042796178,36.38236505349523,43.65883806419428
1900-02-04 12:00:00,0.7847755120744329,32.251048441415044,40.31381055176881,48.37657266212258
1900-02-04 13:00:00,0.5983793214496356,24.590931018478173,30.738663773097716,36.88639652771726
1900-02-04 14:00:00,0.5399881302280377,22.191293023070042,27.739116278837553,33.28693953460507
1900-02-04 15:00:00,0.5157713621381151,21.196083375538976,26.49510421942372,31.79412506330847
1900-02-04 16:00:00,0.49788328876808924,20.4609570726612,25.5761963408265,30.691435608991803
1900-02-04 17:00:00,0.505202305961289,20.761738601148863,25.95217325143608,31.142607901723295
1900-02-04 18:00:00,0.43352006456044795,17.815893064127998,22.269866330159996,26.723839596191997
1900-02-04 19:00:00,0.3330029501502906,13.685052745902352,17.10631593237794,20.52757911885353
1900-02-04 20:00:00,0.24862939296968065,10.217646286425232,12.77205785803154,15.326469429637848
1900-02-04 21:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-04 22:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-04 23:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-05 00:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-05 01:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-05 02:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-05 03:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-05 04:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-05 05:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-05 06:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-02-05 07:00:00,0.33116025808537475,13.609325674741427,17.011657093426784,20.413988512112144
1900-02-05 08:00:00,0.2336300714744618,9.601235814018978,12.001544767523722,14.401853721028468
1900-02-05 09:00:00,0.23257521728289496,9.557885641762805,11.947357052203508,14.33682846264421
1900-02-05 10:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-02-05 11:00:00,0.232575210400153,9.557885358910397,11.947356698637996,14.336828038365596
1900-02-05 12:00:00,0.31478796429890404,12.936491683516604,16.170614604395755,19.404737525274907
1900-02-05 13:00:00,0.3807923910371894,15.649002371391346,19.56125296423918,23.47350355708702
1900-02-05 14:00:00,0.38394306200342915,15.778482000140922,19.723102500176154,23.667723000211385
1900-02-05 15:00:00,0.4828882325245408,19.844721884570166,24.80590235571271,29.767082826855255
1900-02-05 16:00:00,0.4427229732799242,18.19409479232565,22.742618490407065,27.29114218848848
1900-02-05 17:00:00,0.34640218952653545,14.235706418898717,17.794633023623394,21.353559628348076
1900-02-05 18:00:00,0.2349242848115928,9.654422663490115,12.068028329362644,14.481633995235173
1900-02-05 19:00:00,0.2878946547068353,11.831287179732955,14.789108974666195,17.746930769599437
1900-02-05 20:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-05 21:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-05 22:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-05 23:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-06 00:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-02-06 01:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-06 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-06 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-06 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-06 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-06 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-06 07:00:00,0.7285917429396566,29.942126422177665,37.42765802772208,44.913189633266505
1900-02-06 08:00:00,0.9963846339014175,40.94731372197606,51.18414215247007,61.420970582964095
1900-02-06 09:00:00,2.0634229812674936,84.79820470962302,105.99775588702877,127.19730706443454
1900-02-06 10:00:00,1.9264122278786584,79.16762580323253,98.95953225404067,118.75143870484881
1900-02-06 11:00:00,1.9529349117376336,80.25759911250549,100.32199889063186,120.38639866875823
1900-02-06 12:00:00,2.145167189135507,88.15755571789755,110.19694464737194,132.23633357684633
1900-02-06 13:00:00,2.1992611529910464,90.38059532839917,112.97574416049895,135.57089299259877
1900-02-06 14:00:00,2.3650685173811383,97.1945966047043,121.49324575588038,145.79189490705647
1900-02-06 15:00:00,2.2465378503071856,92.32347330029529,115.40434162536911,138.48520995044296
1900-02-06 16:00:00,2.1617829906157184,88.84039687461856,111.0504960932732,133.26059531192786
1900-02-06 17:00:00,2.136502747393398,87.80148276959169,109.75185346198961,131.70222415438755
1900-02-06 18:00:00,1.4763193866299988,60.6706597245205,75.83832465565062,91.00598958678076
1900-02-06 19:00:00,0.9305019614817799,38.239806636237525,47.79975829529691,57.3597099543563
1900-02-06 20:00:00,0.7947631964202175,32.66150122274866,40.82687652843583,48.992251834123
1900-02-06 21:00:00,0.7054026083099624,28.98914828671078,36.236435358388476,43.48372243006617
1900-02-06 22:00:00,0.6547057274256646,26.90571482571224,33.632143532140304,40.358572238568364
1900-02-06 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
1900-02-07 00:00:00,0.363982604818206,14.958189239104355,18.697736548880442,22.437283858656535
1900-02-07 01:00:00,0.29236878378020326,12.015155497816572,15.018944372270715,18.022733246724858
1900-02-07 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-07 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-07 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-07 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-07 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-07 07:00:00,0.5557796840527686,22.84026098846994,28.550326235587423,34.26039148270491
1900-02-07 08:00:00,0.7906119884418447,32.49090363459636,40.613629543245445,48.73635545189454
1900-02-07 09:00:00,1.6866736300673866,69.31535466030356,86.64419332537945,103.97303199045534
1900-02-07 10:00:00,1.6064713182309855,66.01936924236927,82.52421155296157,99.02905386355391
1900-02-07 11:00:00,1.632812576353896,67.10188669947517,83.87735837434397,100.65283004921278
1900-02-07 12:00:00,1.7086257657244674,70.21749722155346,87.77187152694181,105.32624583233019
1900-02-07 13:00:00,1.6868904630158659,69.32426560339174,86.65533200423968,103.98639840508763
1900-02-07 14:00:00,1.750931424124287,71.9560859229159,89.94510740364488,107.93412888437386
1900-02-07 15:00:00,1.6396508901964746,67.38291329574552,84.22864161968191,101.07436994361831
1900-02-07 16:00:00,1.610268801564651,66.17543020128701,82.71928775160877,99.26314530193054
1900-02-07 17:00:00,1.6606458814697944,68.24572115629292,85.30715144536615,102.36858173443939
1900-02-07 18:00:00,1.2323464552769774,50.64437487439633,63.30546859299541,75.9665623115945
1900-02-07 19:00:00,0.8036276482404391,33.025793763305714,41.28224220413214,49.53869064495858
1900-02-07 20:00:00,0.6999504727329883,28.765087920533762,35.9563599006672,43.14763188080065
1900-02-07 21:00:00,0.6380722344864839,26.22214662273221,32.77768327841527,39.333219934098324
1900-02-07 22:00:00,0.604231136856453,24.831416583141902,31.03927072892738,37.24712487471286
1900-02-07 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
